# p ,r
8.334990993085720223e-01 6.831136622732455477e-01
8.335147546698633558e-01 6.831336626732534834e-01
8.335304092370697804e-01 6.831536630732615301e-01
8.335460630102179413e-01 6.831736634732694657e-01
8.335617159893348171e-01 6.831936638732775124e-01
8.335773681744471642e-01 6.832136642732854481e-01
8.335930195655820718e-01 6.832336646732934948e-01
8.336086701627664075e-01 6.832536650733015415e-01
8.336243199660265946e-01 6.832736654733094772e-01
8.336399689753899445e-01 6.832936658733175239e-01
8.336556171908831026e-01 6.833136662733254596e-01
8.336712646125332693e-01 6.833336666733335063e-01
8.336869112403667570e-01 6.833536670733415530e-01
8.337025570744107661e-01 6.833736674733494887e-01
8.337182021146922750e-01 6.833936678733575354e-01
8.337338463612380401e-01 6.834136682733654711e-01
8.337494898140748179e-01 6.834336686733735178e-01
8.337651324732294755e-01 6.834536690733814535e-01
8.337807743387292136e-01 6.834736694733895002e-01
8.337964154106004555e-01 6.834936698733975469e-01
8.338120556888704016e-01 6.835136702734054825e-01
8.338276951735658082e-01 6.835336706734135293e-01
8.338433338647134319e-01 6.835536710734214649e-01
8.338589717623404729e-01 6.835736714734295116e-01
8.338746088664733547e-01 6.835936718734374473e-01
8.338902451771393887e-01 6.836136722734454940e-01
8.339058806943652202e-01 6.836336726734535407e-01
8.339215154181778278e-01 6.836536730734614764e-01
8.339371493486040787e-01 6.836736734734695231e-01
8.339527824856706184e-01 6.836936738734774588e-01
8.339684148294047583e-01 6.837136742734855055e-01
8.339840463798331438e-01 6.837336746734935522e-01
8.339996771369826423e-01 6.837536750735014879e-01
8.340153071008800101e-01 6.837736754735095346e-01
8.340309362715524477e-01 6.837936758735174703e-01
8.340465646490267115e-01 6.838136762735255170e-01
8.340621922333294469e-01 6.838336766735334527e-01
8.340778190244880763e-01 6.838536770735414994e-01
8.340934450225289121e-01 6.838736774735495461e-01
8.341090702274791546e-01 6.838936778735574817e-01
8.341246946393656714e-01 6.839136782735655284e-01
8.341403182582152187e-01 6.839336786735734641e-01
8.341559410840547750e-01 6.839536790735815108e-01
8.341715631169114298e-01 6.839736794735895575e-01
8.341871843568117173e-01 6.839936798735974932e-01
8.342028048037827270e-01 6.840136802736055399e-01
8.342184244578513264e-01 6.840336806736134756e-01
8.342340433190444937e-01 6.840536810736215223e-01
8.342496613873889855e-01 6.840736814736294580e-01
8.342652786629116690e-01 6.840936818736375047e-01
8.342808951456396338e-01 6.841136822736455514e-01
8.342965108355997472e-01 6.841336826736534871e-01
8.343121257328186546e-01 6.841536830736615338e-01
8.343277398373234455e-01 6.841736834736694695e-01
8.343433531491410982e-01 6.841936838736775162e-01
8.343589656682983691e-01 6.842136842736854518e-01
8.343745773948223476e-01 6.842336846736934985e-01
8.343901883287396792e-01 6.842536850737015452e-01
8.344057984700774533e-01 6.842736854737094809e-01
8.344214078188624262e-01 6.842936858737175276e-01
8.344370163751215763e-01 6.843136862737254633e-01
8.344526241388818821e-01 6.843336866737335100e-01
8.344682311101702110e-01 6.843536870737415567e-01
8.344838372890133193e-01 6.843736874737494924e-01
8.344994426754384076e-01 6.843936878737575391e-01
8.345150472694721211e-01 6.844136882737654748e-01
8.345306510711415493e-01 6.844336886737735215e-01
8.345462540804734486e-01 6.844536890737814572e-01
8.345618562974947974e-01 6.844736894737895039e-01
8.345774577222326851e-01 6.844936898737975506e-01
8.345930583547136461e-01 6.845136902738054863e-01
8.346086581949648808e-01 6.845336906738135330e-01
8.346242572430131457e-01 6.845536910738214686e-01
8.346398554988856411e-01 6.845736914738295154e-01
8.346554529626089014e-01 6.845936918738375621e-01
8.346710496342100161e-01 6.846136922738454977e-01
8.346866455137160745e-01 6.846336926738535444e-01
8.347022406011535001e-01 6.846536930738614801e-01
8.347178348965499373e-01 6.846736934738695268e-01
8.347334283999314763e-01 6.846936938738774625e-01
8.347490211113258729e-01 6.847136942738855092e-01
8.347646130307594392e-01 6.847336946738935559e-01
8.347802041582593757e-01 6.847536950739014916e-01
8.347957944938524388e-01 6.847736954739095383e-01
8.348113840375656070e-01 6.847936958739174740e-01
8.348269727894258585e-01 6.848136962739255207e-01
8.348425607494600609e-01 6.848336966739334564e-01
8.348581479176954145e-01 6.848536970739415031e-01
8.348737342941585649e-01 6.848736974739495498e-01
8.348893198788762682e-01 6.848936978739574855e-01
8.349049046718757250e-01 6.849136982739655322e-01
8.349204886731838027e-01 6.849336986739734678e-01
8.349360718828274797e-01 6.849536990739815145e-01
8.349516543008337344e-01 6.849736994739895612e-01
8.349672359272292121e-01 6.849936998739974969e-01
8.349828167620412245e-01 6.850137002740055436e-01
8.349983968052963057e-01 6.850337006740134793e-01
8.350139760570217673e-01 6.850537010740215260e-01
8.350295545172442546e-01 6.850737014740294617e-01
8.350451321859909681e-01 6.850937018740375084e-01
8.350607090632886642e-01 6.851137022740455551e-01
8.350762851491640992e-01 6.851337026740534908e-01
8.350918604436446957e-01 6.851537030740615375e-01
8.351074349467569879e-01 6.851737034740694732e-01
8.351230086585280654e-01 6.851937038740775199e-01
8.351385815789849065e-01 6.852137042740855666e-01
8.351541537081543787e-01 6.852337046740935023e-01
8.351697250460633493e-01 6.852537050741015490e-01
8.351852955927387967e-01 6.852737054741094846e-01
8.352008653482078104e-01 6.852937058741175314e-01
8.352164343124971468e-01 6.853137062741254670e-01
8.352320024856340064e-01 6.853337066741335137e-01
8.352475698676450344e-01 6.853537070741415604e-01
8.352631364585574314e-01 6.853737074741494961e-01
8.352787022583979537e-01 6.853937078741575428e-01
8.352942672671935798e-01 6.854137082741654785e-01
8.353098314849712880e-01 6.854337086741735252e-01
8.353253949117580568e-01 6.854537090741814609e-01
8.353409575475807536e-01 6.854737094741895076e-01
8.353565193924664678e-01 6.854937098741975543e-01
8.353720804464420668e-01 6.855137102742054900e-01
8.353876407095344181e-01 6.855337106742135367e-01
8.354032001817705000e-01 6.855537110742214724e-01
8.354187588631775130e-01 6.855737114742295191e-01
8.354343167537821024e-01 6.855937118742375658e-01
8.354498738536112468e-01 6.856137122742455015e-01
8.354654301626922575e-01 6.856337126742535482e-01
8.354809856810515578e-01 6.856537130742614838e-01
8.354965404087165703e-01 6.856737134742695305e-01
8.355120943457138294e-01 6.856937138742774662e-01
8.355276474920707575e-01 6.857137142742855129e-01
8.355431998478139999e-01 6.857337146742935596e-01
8.355587514129705351e-01 6.857537150743014953e-01
8.355743021875674525e-01 6.857737154743095420e-01
8.355898521716313976e-01 6.857937158743174777e-01
8.356054013651897927e-01 6.858137162743255244e-01
8.356209497682693943e-01 6.858337166743335711e-01
8.356364973808970698e-01 6.858537170743415068e-01
8.356520442031000195e-01 6.858737174743495535e-01
8.356675902349048890e-01 6.858937178743574892e-01
8.356831354763388786e-01 6.859137182743655359e-01
8.356986799274287447e-01 6.859337186743734716e-01
8.357142235882019099e-01 6.859537190743815183e-01
8.357297664586847974e-01 6.859737194743895650e-01
8.357453085389044967e-01 6.859937198743975006e-01
8.357608498288882082e-01 6.860137202744055474e-01
8.357763903286629104e-01 6.860337206744134830e-01
8.357919300382552485e-01 6.860537210744215297e-01
8.358074689576924232e-01 6.860737214744294654e-01
8.358230070870014128e-01 6.860937218744375121e-01
8.358385444262093067e-01 6.861137222744455588e-01
8.358540809753427503e-01 6.861337226744534945e-01
8.358696167344288330e-01 6.861537230744615412e-01
8.358851517034945333e-01 6.861737234744694769e-01
8.359006858825671626e-01 6.861937238744775236e-01
8.359162192716731443e-01 6.862137242744855703e-01
8.359317518708397898e-01 6.862337246744935060e-01
8.359472836800940776e-01 6.862537250745015527e-01
8.359628146994628750e-01 6.862737254745094884e-01
8.359783449289731605e-01 6.862937258745175351e-01
8.359938743686520235e-01 6.863137262745254707e-01
8.360094030185264424e-01 6.863337266745335175e-01
8.360249308786232847e-01 6.863537270745415642e-01
8.360404579489695287e-01 6.863737274745494998e-01
8.360559842295922639e-01 6.863937278745575465e-01
8.360715097205183577e-01 6.864137282745654822e-01
8.360870344217750105e-01 6.864337286745735289e-01
8.361025583333890898e-01 6.864537290745815756e-01
8.361180814553873519e-01 6.864737294745895113e-01
8.361336037877971084e-01 6.864937298745975580e-01
8.361491253306451155e-01 6.865137302746054937e-01
8.361646460839586847e-01 6.865337306746135404e-01
8.361801660477643505e-01 6.865537310746214761e-01
8.361956852220893133e-01 6.865737314746295228e-01
8.362112036069608845e-01 6.865937318746375695e-01
8.362267212024055985e-01 6.866137322746455052e-01
8.362422380084506557e-01 6.866337326746535519e-01
8.362577540251228125e-01 6.866537330746614876e-01
8.362732692524494915e-01 6.866737334746695343e-01
8.362887836904573380e-01 6.866937338746775810e-01
8.363042973391735524e-01 6.867137342746855166e-01
8.363198101986248911e-01 6.867337346746935633e-01
8.363353222688385546e-01 6.867537350747014990e-01
8.363508335498416324e-01 6.867737354747095457e-01
8.363663440416606587e-01 6.867937358747174814e-01
8.363818537443232781e-01 6.868137362747255281e-01
8.363973626578560250e-01 6.868337366747335748e-01
8.364128707822859887e-01 6.868537370747415105e-01
8.364283781176402588e-01 6.868737374747495572e-01
8.364438846639457026e-01 6.868937378747574929e-01
8.364593904212295206e-01 6.869137382747655396e-01
8.364748953895184691e-01 6.869337386747734753e-01
8.364903995688398597e-01 6.869537390747815220e-01
8.365059029592205597e-01 6.869737394747895687e-01
8.365214055606873256e-01 6.869937398747975044e-01
8.365369073732674687e-01 6.870137402748055511e-01
8.365524083969879676e-01 6.870337406748134867e-01
8.365679086318758007e-01 6.870537410748215335e-01
8.365834080779578352e-01 6.870737414748295802e-01
8.365989067352611608e-01 6.870937418748375158e-01
8.366144046038129778e-01 6.871137422748455625e-01
8.366299016836399316e-01 6.871337426748534982e-01
8.366453979747694447e-01 6.871537430748615449e-01
8.366608934772281625e-01 6.871737434748694806e-01
8.366763881910432854e-01 6.871937438748775273e-01
8.366918821162417919e-01 6.872137442748855740e-01
8.367073752528507713e-01 6.872337446748935097e-01
8.367228676008972021e-01 6.872537450749015564e-01
8.367383591604079518e-01 6.872737454749094921e-01
8.367538499314101097e-01 6.872937458749175388e-01
8.367693399139308763e-01 6.873137462749255855e-01
8.367848291079968970e-01 6.873337466749335212e-01
8.368003175136358163e-01 6.873537470749415679e-01
8.368158051308739465e-01 6.873737474749495036e-01
8.368312919597385990e-01 6.873937478749575503e-01
8.368467780002568635e-01 6.874137482749654859e-01
8.368622632524558291e-01 6.874337486749735326e-01
8.368777477163622525e-01 6.874537490749815793e-01
8.368932313920033339e-01 6.874737494749895150e-01
8.369087142794060519e-01 6.874937498749975617e-01
8.369241963785973848e-01 6.875137502750054974e-01
8.369396776896045331e-01 6.875337506750135441e-01
8.369551582124542533e-01 6.875537510750214798e-01
8.369706379471739677e-01 6.875737514750295265e-01
8.369861168937903217e-01 6.875937518750375732e-01
8.370015950523305159e-01 6.876137522750455089e-01
8.370170724228216397e-01 6.876337526750535556e-01
8.370325490052903383e-01 6.876537530750614913e-01
8.370480247997641454e-01 6.876737534750695380e-01
8.370634998062698173e-01 6.876937538750775847e-01
8.370789740248344435e-01 6.877137542750855204e-01
8.370944474554850023e-01 6.877337546750935671e-01
8.371099200982485833e-01 6.877537550751015027e-01
8.371253919531523868e-01 6.877737554751095495e-01
8.371408630202229473e-01 6.877937558751174851e-01
8.371563332994877982e-01 6.878137562751255318e-01
8.371718027909739179e-01 6.878337566751335785e-01
8.371872714947080629e-01 6.878537570751415142e-01
8.372027394107175446e-01 6.878737574751495609e-01
8.372182065390293415e-01 6.878937578751574966e-01
8.372336728796703209e-01 6.879137582751655433e-01
8.372491384326676833e-01 6.879337586751735900e-01
8.372646031980484072e-01 6.879537590751815257e-01
8.372800671758395819e-01 6.879737594751895724e-01
8.372955303660681858e-01 6.879937598751975081e-01
8.373109927687614196e-01 6.880137602752055548e-01
8.373264543839460394e-01 6.880337606752134905e-01
8.373419152116492459e-01 6.880537610752215372e-01
8.373573752518982394e-01 6.880737614752295839e-01
8.373728345047197763e-01 6.880937618752375196e-01
8.373882929701411681e-01 6.881137622752455663e-01
8.374037506481891713e-01 6.881337626752535019e-01
8.374192075388910972e-01 6.881537630752615486e-01
8.374346636422738133e-01 6.881737634752694843e-01
8.374501189583645200e-01 6.881937638752775310e-01
8.374655734871903068e-01 6.882137642752855777e-01
8.374810272287779300e-01 6.882337646752935134e-01
8.374964801831547012e-01 6.882537650753015601e-01
8.375119323503474877e-01 6.882737654753094958e-01
8.375273837303837121e-01 6.882937658753175425e-01
8.375428343232899087e-01 6.883137662753255892e-01
8.375582841290933889e-01 6.883337666753335249e-01
8.375737331478212422e-01 6.883537670753415716e-01
8.375891813795005580e-01 6.883737674753495073e-01
8.376046288241582038e-01 6.883937678753575540e-01
8.376200754818213801e-01 6.884137682753654897e-01
8.376355213525171761e-01 6.884337686753735364e-01
8.376509664362725704e-01 6.884537690753815831e-01
8.376664107331145415e-01 6.884737694753895187e-01
8.376818542430701786e-01 6.884937698753975654e-01
8.376972969661667934e-01 6.885137702754055011e-01
8.377127389024312532e-01 6.885337706754135478e-01
8.377281800518905364e-01 6.885537710754215945e-01
8.377436204145716214e-01 6.885737714754295302e-01
8.377590599905020419e-01 6.885937718754375769e-01
8.377744987797083320e-01 6.886137722754455126e-01
8.377899367822179144e-01 6.886337726754535593e-01
8.378053739980576564e-01 6.886537730754614950e-01
8.378208104272547585e-01 6.886737734754695417e-01
8.378362460698361991e-01 6.886937738754775884e-01
8.378516809258289566e-01 6.887137742754855241e-01
8.378671149952603425e-01 6.887337746754935708e-01
8.378825482781572243e-01 6.887537750755015065e-01
8.378979807745468023e-01 6.887737754755095532e-01
8.379134124844559439e-01 6.887937758755174888e-01
8.379288434079119607e-01 6.888137762755255356e-01
8.379442735449419422e-01 6.888337766755335823e-01
8.379597028955725335e-01 6.888537770755415179e-01
8.379751314598313794e-01 6.888737774755495646e-01
8.379905592377450141e-01 6.888937778755575003e-01
8.380059862293409711e-01 6.889137782755655470e-01
8.380214124346461180e-01 6.889337786755735937e-01
8.380368378536875440e-01 6.889537790755815294e-01
8.380522624864922276e-01 6.889737794755895761e-01
8.380676863330874804e-01 6.889937798755975118e-01
8.380831093935001697e-01 6.890137802756055585e-01
8.380985316677574959e-01 6.890337806756134942e-01
8.381139531558864375e-01 6.890537810756215409e-01
8.381293738579141950e-01 6.890737814756295876e-01
8.381447937738676357e-01 6.890937818756375233e-01
8.381602129037741822e-01 6.891137822756455700e-01
8.381756312476604798e-01 6.891337826756535057e-01
8.381910488055540620e-01 6.891537830756615524e-01
8.382064655774816853e-01 6.891737834756695991e-01
8.382218815634704390e-01 6.891937838756775347e-01
8.382372967635477456e-01 6.892137842756855814e-01
8.382527111777403617e-01 6.892337846756935171e-01
8.382681248060754875e-01 6.892537850757015638e-01
8.382835376485801016e-01 6.892737854757094995e-01
8.382989497052814043e-01 6.892937858757175462e-01
8.383143609762065962e-01 6.893137862757255929e-01
8.383297714613825447e-01 6.893337866757335286e-01
8.383451811608363391e-01 6.893537870757415753e-01
8.383605900745952910e-01 6.893737874757495110e-01
8.383759982026863788e-01 6.893937878757575577e-01
8.383914055451364700e-01 6.894137882757654934e-01
8.384068121019730979e-01 6.894337886757735401e-01
8.384222178732229080e-01 6.894537890757815868e-01
8.384376228589132118e-01 6.894737894757895225e-01
8.384530270590712098e-01 6.894937898757975692e-01
8.384684304737237692e-01 6.895137902758055048e-01
8.384838331028982017e-01 6.895337906758135516e-01
8.384992349466214856e-01 6.895537910758215983e-01
8.385146360049205994e-01 6.895737914758295339e-01
8.385300362778228545e-01 6.895937918758375806e-01
8.385454357653553403e-01 6.896137922758455163e-01
8.385608344675450354e-01 6.896337926758535630e-01
8.385762323844189181e-01 6.896537930758614987e-01
8.385916295160044109e-01 6.896737934758695454e-01
8.386070258623284923e-01 6.896937938758775921e-01
8.386224214234181407e-01 6.897137942758855278e-01
8.386378161993005564e-01 6.897337946758935745e-01
8.386532101900028291e-01 6.897537950759015102e-01
8.386686033955521591e-01 6.897737954759095569e-01
8.386839958159754138e-01 6.897937958759176036e-01
8.386993874512999048e-01 6.898137962759255393e-01
8.387147783015526104e-01 6.898337966759335860e-01
8.387301683667607310e-01 6.898537970759415217e-01
8.387455576469514673e-01 6.898737974759495684e-01
8.387609461421516865e-01 6.898937978759575040e-01
8.387763338523885892e-01 6.899137982759655507e-01
8.387917207776893758e-01 6.899337986759735974e-01
8.388071069180811357e-01 6.899537990759815331e-01
8.388224922735909583e-01 6.899737994759895798e-01
8.388378768442457112e-01 6.899937998759975155e-01
8.388532606300728167e-01 6.900138002760055622e-01
8.388686436310993644e-01 6.900338006760134979e-01
8.388840258473524436e-01 6.900538010760215446e-01
8.388994072788590328e-01 6.900738014760295913e-01
8.389147879256463325e-01 6.900938018760375270e-01
8.389301677877416541e-01 6.901138022760455737e-01
8.389455468651715320e-01 6.901338026760535094e-01
8.389609251579637217e-01 6.901538030760615561e-01
8.389763026661450906e-01 6.901738034760696028e-01
8.389916793897427283e-01 6.901938038760775385e-01
8.390070553287839461e-01 6.902138042760855852e-01
8.390224304832953894e-01 6.902338046760935208e-01
8.390378048533047028e-01 6.902538050761015676e-01
8.390531784388386427e-01 6.902738054761095032e-01
8.390685512399247425e-01 6.902938058761175499e-01
8.390839232565897587e-01 6.903138062761255966e-01
8.390992944888607807e-01 6.903338066761335323e-01
8.391146649367652310e-01 6.903538070761415790e-01
8.391300346003298660e-01 6.903738074761495147e-01
8.391454034795822192e-01 6.903938078761575614e-01
8.391607715745492690e-01 6.904138082761656081e-01
8.391761388852578829e-01 6.904338086761735438e-01
8.391915054117354833e-01 6.904538090761815905e-01
8.392068711540090487e-01 6.904738094761895262e-01
8.392222361121058904e-01 6.904938098761975729e-01
8.392376002860528761e-01 6.905138102762055086e-01
8.392529636758773171e-01 6.905338106762135553e-01
8.392683262816064138e-01 6.905538110762216020e-01
8.392836881032669227e-01 6.905738114762295377e-01
8.392990491408865994e-01 6.905938118762375844e-01
8.393144093944919781e-01 6.906138122762455200e-01
8.393297688641104815e-01 6.906338126762535667e-01
8.393451275497690878e-01 6.906538130762615024e-01
8.393604854514951086e-01 6.906738134762695491e-01
8.393758425693156333e-01 6.906938138762775958e-01
8.393911989032577514e-01 6.907138142762855315e-01
8.394065544533485523e-01 6.907338146762935782e-01
8.394219092196154586e-01 6.907538150763015139e-01
8.394372632020850045e-01 6.907738154763095606e-01
8.394526164007851676e-01 6.907938158763176073e-01
8.394679688157421493e-01 6.908138162763255430e-01
8.394833204469839272e-01 6.908338166763335897e-01
8.394986712945370355e-01 6.908538170763415254e-01
8.395140213584290079e-01 6.908738174763495721e-01
8.395293706386868227e-01 6.908938178763575078e-01
8.395447191353376803e-01 6.909138182763655545e-01
8.395600668484085594e-01 6.909338186763736012e-01
8.395754137779267712e-01 6.909538190763815368e-01
8.395907599239196273e-01 6.909738194763895835e-01
8.396061052864137730e-01 6.909938198763975192e-01
8.396214498654367420e-01 6.910138202764055659e-01
8.396367936610157345e-01 6.910338206764136126e-01
8.396521366731773961e-01 6.910538210764215483e-01
8.396674789019494822e-01 6.910738214764295950e-01
8.396828203473588603e-01 6.910938218764375307e-01
8.396981610094327309e-01 6.911138222764455774e-01
8.397135008881981832e-01 6.911338226764535131e-01
8.397288399836823070e-01 6.911538230764615598e-01
8.397441782959125245e-01 6.911738234764696065e-01
8.397595158249155922e-01 6.911938238764775422e-01
8.397748525707191547e-01 6.912138242764855889e-01
8.397901885333498573e-01 6.912338246764935246e-01
8.398055237128352335e-01 6.912538250765015713e-01
8.398208581092021507e-01 6.912738254765096180e-01
8.398361917224779205e-01 6.912938258765175537e-01
8.398515245526897433e-01 6.913138262765256004e-01
8.398668565998647084e-01 6.913338266765335360e-01
8.398821878640300165e-01 6.913538270765415827e-01
8.398975183452127569e-01 6.913738274765495184e-01
8.399128480434400190e-01 6.913938278765575651e-01
8.399281769587393365e-01 6.914138282765656118e-01
8.399435050911372436e-01 6.914338286765735475e-01
8.399588324406614959e-01 6.914538290765815942e-01
8.399741590073389608e-01 6.914738294765895299e-01
8.399894847911967277e-01 6.914938298765975766e-01
8.400048097922622192e-01 6.915138302766055123e-01
8.400201340105624137e-01 6.915338306766135590e-01
8.400354574461246226e-01 6.915538310766216057e-01
8.400507800989758245e-01 6.915738314766295414e-01
8.400661019691433307e-01 6.915938318766375881e-01
8.400814230566541196e-01 6.916138322766455238e-01
8.400967433615356139e-01 6.916338326766535705e-01
8.401120628838147919e-01 6.916538330766616172e-01
8.401273816235189651e-01 6.916738334766695528e-01
8.401426995806751119e-01 6.916938338766775995e-01
8.401580167553105438e-01 6.917138342766855352e-01
8.401733331474523503e-01 6.917338346766935819e-01
8.401886487571277318e-01 6.917538350767015176e-01
8.402039635843639998e-01 6.917738354767095643e-01
8.402192776291882437e-01 6.917938358767176110e-01
8.402345908916274420e-01 6.918138362767255467e-01
8.402499033717089061e-01 6.918338366767335934e-01
8.402652150694598365e-01 6.918538370767415291e-01
8.402805259849074337e-01 6.918738374767495758e-01
8.402958361180788982e-01 6.918938378767576225e-01
8.403111454690012083e-01 6.919138382767655582e-01
8.403264540377017866e-01 6.919338386767736049e-01
8.403417618242077225e-01 6.919538390767815406e-01
8.403570688285461054e-01 6.919738394767895873e-01
8.403723750507441359e-01 6.919938398767975229e-01
8.403876804908291254e-01 6.920138402768055697e-01
8.404029851488281633e-01 6.920338406768136164e-01
8.404182890247682280e-01 6.920538410768215520e-01
8.404335921186768532e-01 6.920738414768295987e-01
8.404488944305810172e-01 6.920938418768375344e-01
8.404641959605080315e-01 6.921138422768455811e-01
8.404794967084848745e-01 6.921338426768535168e-01
8.404947966745390797e-01 6.921538430768615635e-01
8.405100958586974036e-01 6.921738434768696102e-01
8.405253942609873796e-01 6.921938438768775459e-01
8.405406918814359862e-01 6.922138442768855926e-01
8.405559887200703129e-01 6.922338446768935283e-01
8.405712847769178930e-01 6.922538450769015750e-01
8.405865800520057052e-01 6.922738454769096217e-01
8.406018745453609498e-01 6.922938458769175574e-01
8.406171682570108272e-01 6.923138462769256041e-01
8.406324611869824270e-01 6.923338466769335398e-01
8.406477533353031717e-01 6.923538470769415865e-01
8.406630447020000396e-01 6.923738474769495221e-01
8.406783352871003423e-01 6.923938478769575688e-01
8.406936250906311692e-01 6.924138482769656155e-01
8.407089141126198317e-01 6.924338486769735512e-01
8.407242023530935304e-01 6.924538490769815979e-01
8.407394898120792437e-01 6.924738494769895336e-01
8.407547764896043940e-01 6.924938498769975803e-01
8.407700623856961819e-01 6.925138502770056270e-01
8.407853475003815857e-01 6.925338506770135627e-01
8.408006318336879170e-01 6.925538510770216094e-01
8.408159153856424872e-01 6.925738514770295451e-01
8.408311981562724968e-01 6.925938518770375918e-01
8.408464801456048132e-01 6.926138522770455275e-01
8.408617613536669699e-01 6.926338526770535742e-01
8.408770417804861674e-01 6.926538530770616209e-01
8.408923214260893841e-01 6.926738534770695566e-01
8.409076002905040426e-01 6.926938538770776033e-01
8.409228783737571211e-01 6.927138542770855389e-01
8.409381556758759313e-01 6.927338546770935857e-01
8.409534321968877846e-01 6.927538550771015213e-01
8.409687079368197704e-01 6.927738554771095680e-01
8.409839828956992003e-01 6.927938558771176147e-01
8.409992570735530526e-01 6.928138562771255504e-01
8.410145304704087499e-01 6.928338566771335971e-01
8.410298030862933816e-01 6.928538570771415328e-01
8.410450749212342592e-01 6.928738574771495795e-01
8.410603459752585831e-01 6.928938578771576262e-01
8.410756162483933318e-01 6.929138582771655619e-01
8.410908857406660388e-01 6.929338586771736086e-01
8.411061544521036826e-01 6.929538590771815443e-01
8.411214223827334635e-01 6.929738594771895910e-01
8.411366895325828041e-01 6.929938598771975267e-01
8.411519559016789049e-01 6.930138602772055734e-01
8.411672214900486333e-01 6.930338606772136201e-01
8.411824862977195227e-01 6.930538610772215558e-01
8.411977503247187737e-01 6.930738614772296025e-01
8.412130135710734757e-01 6.930938618772375381e-01
8.412282760368108292e-01 6.931138622772455848e-01
8.412435377219583676e-01 6.931338626772536315e-01
8.412587986265427364e-01 6.931538630772615672e-01
8.412740587505915801e-01 6.931738634772696139e-01
8.412893180941319882e-01 6.931938638772775496e-01
8.413045766571912720e-01 6.932138642772855963e-01
8.413198344397966322e-01 6.932338646772935320e-01
8.413350914419750470e-01 6.932538650773015787e-01
8.413503476637540501e-01 6.932738654773096254e-01
8.413656031051607309e-01 6.932938658773175611e-01
8.413808577662222898e-01 6.933138662773256078e-01
8.413961116469659274e-01 6.933338666773335435e-01
8.414113647474189550e-01 6.933538670773415902e-01
8.414266170676084622e-01 6.933738674773495259e-01
8.414418686075618714e-01 6.933938678773575726e-01
8.414571193673063831e-01 6.934138682773656193e-01
8.414723693468688648e-01 6.934338686773735549e-01
8.414876185462770719e-01 6.934538690773816016e-01
8.415028669655577609e-01 6.934738694773895373e-01
8.415181146047385763e-01 6.934938698773975840e-01
8.415333614638464965e-01 6.935138702774056307e-01
8.415486075429086110e-01 6.935338706774135664e-01
8.415638528419525644e-01 6.935538710774216131e-01
8.415790973610051129e-01 6.935738714774295488e-01
8.415943411000939012e-01 6.935938718774375955e-01
8.416095840592459076e-01 6.936138722774455312e-01
8.416248262384885548e-01 6.936338726774535779e-01
8.416400676378488210e-01 6.936538730774616246e-01
8.416553082573540179e-01 6.936738734774695603e-01
8.416705480970316788e-01 6.936938738774776070e-01
8.416857871569085603e-01 6.937138742774855427e-01
8.417010254370123068e-01 6.937338746774935894e-01
8.417162629373698968e-01 6.937538750775016361e-01
8.417314996580085307e-01 6.937738754775095718e-01
8.417467355989557420e-01 6.937938758775176185e-01
8.417619707602386203e-01 6.938138762775255541e-01
8.417772051418842549e-01 6.938338766775336008e-01
8.417924387439200684e-01 6.938538770775415365e-01
8.418076715663732612e-01 6.938738774775495832e-01
8.418229036092710338e-01 6.938938778775576299e-01
8.418381348726404756e-01 6.939138782775655656e-01
8.418533653565091202e-01 6.939338786775736123e-01
8.418685950609040569e-01 6.939538790775815480e-01
8.418838239858525974e-01 6.939738794775895947e-01
8.418990521313818309e-01 6.939938798775975304e-01
8.419142794975192912e-01 6.940138802776055771e-01
8.419295060842918454e-01 6.940338806776136238e-01
8.419447318917270273e-01 6.940538810776215595e-01
8.419599569198519262e-01 6.940738814776296062e-01
8.419751811686938536e-01 6.940938818776375419e-01
8.419904046382800100e-01 6.941138822776455886e-01
8.420056273286378179e-01 6.941338826776536353e-01
8.420208492397942557e-01 6.941538830776615709e-01
8.420360703717768569e-01 6.941738834776696176e-01
8.420512907246126000e-01 6.941938838776775533e-01
8.420665102983289074e-01 6.942138842776856000e-01
8.420817290929528687e-01 6.942338846776935357e-01
8.420969471085120173e-01 6.942538850777015824e-01
8.421121643450333316e-01 6.942738854777096291e-01
8.421273808025440122e-01 6.942938858777175648e-01
8.421425964810717035e-01 6.943138862777256115e-01
8.421578113806431620e-01 6.943338866777335472e-01
8.421730255012861432e-01 6.943538870777415939e-01
8.421882388430276256e-01 6.943738874777496406e-01
8.422034514058949206e-01 6.943938878777575763e-01
8.422186631899151177e-01 6.944138882777656230e-01
8.422338741951156393e-01 6.944338886777735587e-01
8.422490844215236860e-01 6.944538890777816054e-01
8.422642938691666803e-01 6.944738894777895410e-01
8.422795025380714895e-01 6.944938898777975878e-01
8.422947104282659803e-01 6.945138902778056345e-01
8.423099175397767979e-01 6.945338906778135701e-01
8.423251238726314760e-01 6.945538910778216168e-01
8.423403294268573260e-01 6.945738914778295525e-01
8.423555342024815484e-01 6.945938918778375992e-01
8.423707381995313437e-01 6.946138922778455349e-01
8.423859414180341343e-01 6.946338926778535816e-01
8.424011438580171207e-01 6.946538930778616283e-01
8.424163455195073924e-01 6.946738934778695640e-01
8.424315464025324829e-01 6.946938938778776107e-01
8.424467465071193706e-01 6.947138942778855464e-01
8.424619458332957000e-01 6.947338946778935931e-01
8.424771443810884497e-01 6.947538950779016398e-01
