# p ,r
6.514111151371091424e-01 7.286145722914458833e-01
6.514363646356692295e-01 7.286345726914538190e-01
6.514616142430316170e-01 7.286545730914618657e-01
6.514868639591825383e-01 7.286745734914699124e-01
6.515121137841113352e-01 7.286945738914778481e-01
6.515373637178064614e-01 7.287145742914858948e-01
6.515626137602539281e-01 7.287345746914938305e-01
6.515878639114456305e-01 7.287545750915018772e-01
6.516131141713671360e-01 7.287745754915098129e-01
6.516383645400070090e-01 7.287945758915178596e-01
6.516636150173549247e-01 7.288145762915259063e-01
6.516888656033971161e-01 7.288345766915338420e-01
6.517141162981220370e-01 7.288545770915418887e-01
6.517393671015201395e-01 7.288745774915498243e-01
6.517646180135768796e-01 7.288945778915578710e-01
6.517898690342815993e-01 7.289145782915659177e-01
6.518151201636236403e-01 7.289345786915738534e-01
6.518403714015886807e-01 7.289545790915819001e-01
6.518656227481668397e-01 7.289745794915898358e-01
6.518908742033463488e-01 7.289945798915978825e-01
6.519161257671135523e-01 7.290145802916058182e-01
6.519413774394594574e-01 7.290345806916138649e-01
6.519666292203707414e-01 7.290545810916219116e-01
6.519918811098340816e-01 7.290745814916298473e-01
6.520171331078412624e-01 7.290945818916378940e-01
6.520423852143778509e-01 7.291145822916458297e-01
6.520676374294323008e-01 7.291345826916538764e-01
6.520928897529951751e-01 7.291545830916618121e-01
6.521181421850510418e-01 7.291745834916698588e-01
6.521433947255904640e-01 7.291945838916779055e-01
6.521686473746022283e-01 7.292145842916858411e-01
6.521939001320723461e-01 7.292345846916938878e-01
6.522191529979898261e-01 7.292545850917018235e-01
6.522444059723444543e-01 7.292745854917098702e-01
6.522696590551221307e-01 7.292945858917179169e-01
6.522949122463126415e-01 7.293145862917258526e-01
6.523201655459044401e-01 7.293345866917338993e-01
6.523454189538833159e-01 7.293545870917418350e-01
6.523706724702411641e-01 7.293745874917498817e-01
6.523959260949635519e-01 7.293945878917578174e-01
6.524211798280393770e-01 7.294145882917658641e-01
6.524464336694572042e-01 7.294345886917739108e-01
6.524716876192055981e-01 7.294545890917818465e-01
6.524969416772710140e-01 7.294745894917898932e-01
6.525221958436450143e-01 7.294945898917978289e-01
6.525474501183117226e-01 7.295145902918058756e-01
6.525727045012614802e-01 7.295345906918139223e-01
6.525979589924840729e-01 7.295545910918218580e-01
6.526232135919645128e-01 7.295745914918299047e-01
6.526484682996926967e-01 7.295945918918378403e-01
6.526737231156580776e-01 7.296145922918458870e-01
6.526989780398455565e-01 7.296345926918538227e-01
6.527242330722472508e-01 7.296545930918618694e-01
6.527494882128497267e-01 7.296745934918699161e-01
6.527747434616394395e-01 7.296945938918778518e-01
6.527999988186077296e-01 7.297145942918858985e-01
6.528252542837409411e-01 7.297345946918938342e-01
6.528505098570274168e-01 7.297545950919018809e-01
6.528757655384563874e-01 7.297745954919099276e-01
6.529010213280147523e-01 7.297945958919178633e-01
6.529262772256914094e-01 7.298145962919259100e-01
6.529515332314758114e-01 7.298345966919338457e-01
6.529767893453543026e-01 7.298545970919418924e-01
6.530020455673156698e-01 7.298745974919498281e-01
6.530273018973490329e-01 7.298945978919578748e-01
6.530525583354411800e-01 7.299145982919659215e-01
6.530778148815817863e-01 7.299345986919738571e-01
6.531030715357587502e-01 7.299545990919819038e-01
6.531283282979583049e-01 7.299745994919898395e-01
6.531535851681726790e-01 7.299945998919978862e-01
6.531788421463866623e-01 7.300146002920058219e-01
6.532040992325894857e-01 7.300346006920138686e-01
6.532293564267709352e-01 7.300546010920219153e-01
6.532546137289172439e-01 7.300746014920298510e-01
6.532798711390174207e-01 7.300946018920378977e-01
6.533051286570604743e-01 7.301146022920458334e-01
6.533303862830325270e-01 7.301346026920538801e-01
6.533556440169235868e-01 7.301546030920619268e-01
6.533809018587228845e-01 7.301746034920698625e-01
6.534061598084162092e-01 7.301946038920779092e-01
6.534314178659933470e-01 7.302146042920858449e-01
6.534566760314424183e-01 7.302346046920938916e-01
6.534819343047497675e-01 7.302546050921018272e-01
6.535071926859074010e-01 7.302746054921098739e-01
6.535324511749014409e-01 7.302946058921179207e-01
6.535577097717182316e-01 7.303146062921258563e-01
6.535829684763495573e-01 7.303346066921339030e-01
6.536082272887822064e-01 7.303546070921418387e-01
6.536334862090037445e-01 7.303746074921498854e-01
6.536587452370038465e-01 7.303946078921579321e-01
6.536840043727695226e-01 7.304146082921658678e-01
6.537092636162896708e-01 7.304346086921739145e-01
6.537345229675529668e-01 7.304546090921818502e-01
6.537597824265463098e-01 7.304746094921898969e-01
6.537850419932593748e-01 7.304946098921978326e-01
6.538103016676801715e-01 7.305146102922058793e-01
6.538355614497959323e-01 7.305346106922139260e-01
6.538608213395954438e-01 7.305546110922218617e-01
6.538860813370683811e-01 7.305746114922299084e-01
6.539113414422002002e-01 7.305946118922378441e-01
6.539366016549821303e-01 7.306146122922458908e-01
6.539618619754010709e-01 7.306346126922538264e-01
6.539871224034446984e-01 7.306546130922618731e-01
6.540123829391027988e-01 7.306746134922699198e-01
6.540376435823621604e-01 7.306946138922778555e-01
6.540629043332121251e-01 7.307146142922859022e-01
6.540881651916408135e-01 7.307346146922938379e-01
6.541134261576354580e-01 7.307546150923018846e-01
6.541386872311848455e-01 7.307746154923099313e-01
6.541639484122793169e-01 7.307946158923178670e-01
6.541892097009041063e-01 7.308146162923259137e-01
6.542144710970491106e-01 7.308346166923338494e-01
6.542397326007024505e-01 7.308546170923418961e-01
6.542649942118512474e-01 7.308746174923498318e-01
6.542902559304858423e-01 7.308946178923578785e-01
6.543155177565936897e-01 7.309146182923659252e-01
6.543407796901613560e-01 7.309346186923738609e-01
6.543660417311797373e-01 7.309546190923819076e-01
6.543913038796358439e-01 7.309746194923898432e-01
6.544165661355174635e-01 7.309946198923978899e-01
6.544418284988152701e-01 7.310146202924059367e-01
6.544670909695149419e-01 7.310346206924138723e-01
6.544923535476048215e-01 7.310546210924219190e-01
6.545176162330754721e-01 7.310746214924298547e-01
6.545428790259126828e-01 7.310946218924379014e-01
6.545681419261061285e-01 7.311146222924458371e-01
6.545934049336448179e-01 7.311346226924538838e-01
6.546186680485145404e-01 7.311546230924619305e-01
6.546439312707051927e-01 7.311746234924698662e-01
6.546691946002063389e-01 7.311946238924779129e-01
6.546944580370028799e-01 7.312146242924858486e-01
6.547197215810862669e-01 7.312346246924938953e-01
6.547449852324438435e-01 7.312546250925018310e-01
6.547702489910629531e-01 7.312746254925098777e-01
6.547955128569334926e-01 7.312946258925179244e-01
6.548207768300428055e-01 7.313146262925258601e-01
6.548460409103790125e-01 7.313346266925339068e-01
6.548713050979314554e-01 7.313546270925418424e-01
6.548965693926869225e-01 7.313746274925498891e-01
6.549218337946343116e-01 7.313946278925579358e-01
6.549470983037632976e-01 7.314146282925658715e-01
6.549723629200601138e-01 7.314346286925739182e-01
6.549976276435138800e-01 7.314546290925818539e-01
6.550228924741137160e-01 7.314746294925899006e-01
6.550481574118458550e-01 7.314946298925978363e-01
6.550734224567014152e-01 7.315146302926058830e-01
6.550986876086672961e-01 7.315346306926139297e-01
6.551239528677302859e-01 7.315546310926218654e-01
6.551492182338815029e-01 7.315746314926299121e-01
6.551744837071071803e-01 7.315946318926378478e-01
6.551997492873965490e-01 7.316146322926458945e-01
6.552250149747386176e-01 7.316346326926539412e-01
6.552502807691197306e-01 7.316546330926618769e-01
6.552755466705288967e-01 7.316746334926699236e-01
6.553008126789565679e-01 7.316946338926778592e-01
6.553260787943879784e-01 7.317146342926859059e-01
6.553513450168132470e-01 7.317346346926938416e-01
6.553766113462207166e-01 7.317546350927018883e-01
6.554018777825971753e-01 7.317746354927099350e-01
6.554271443259321872e-01 7.317946358927178707e-01
6.554524109762145390e-01 7.318146362927259174e-01
6.554776777334303528e-01 7.318346366927338531e-01
6.555029445975713021e-01 7.318546370927418998e-01
6.555282115686231759e-01 7.318746374927498355e-01
6.555534786465745389e-01 7.318946378927578822e-01
6.555787458314153993e-01 7.319146382927659289e-01
6.556040131231322121e-01 7.319346386927738646e-01
6.556292805217126540e-01 7.319546390927819113e-01
6.556545480271488424e-01 7.319746394927898470e-01
6.556798156394246790e-01 7.319946398927978937e-01
6.557050833585307270e-01 7.320146402928059404e-01
6.557303511844561061e-01 7.320346406928138761e-01
6.557556191171870497e-01 7.320546410928219228e-01
6.557808871567130105e-01 7.320746414928298584e-01
6.558061553030227753e-01 7.320946418928379051e-01
6.558314235561026884e-01 7.321146422928458408e-01
6.558566919159439790e-01 7.321346426928538875e-01
6.558819603825335465e-01 7.321546430928619342e-01
6.559072289558575131e-01 7.321746434928698699e-01
6.559324976359084403e-01 7.321946438928779166e-01
6.559577664226716731e-01 7.322146442928858523e-01
6.559830353161367755e-01 7.322346446928938990e-01
6.560083043162918681e-01 7.322546450929019457e-01
6.560335734231252935e-01 7.322746454929098814e-01
6.560588426366245063e-01 7.322946458929179281e-01
6.560841119567799584e-01 7.323146462929258638e-01
6.561093813835772171e-01 7.323346466929339105e-01
6.561346509170064012e-01 7.323546470929418462e-01
6.561599205570564086e-01 7.323746474929498929e-01
6.561851903037133615e-01 7.323946478929579396e-01
6.562104601569678231e-01 7.324146482929658752e-01
6.562357301168075807e-01 7.324346486929739219e-01
6.562610001832182016e-01 7.324546490929818576e-01
6.562862703561928024e-01 7.324746494929899043e-01
6.563115406357168391e-01 7.324946498929978400e-01
6.563368110217780993e-01 7.325146502930058867e-01
6.563620815143674792e-01 7.325346506930139334e-01
6.563873521134716560e-01 7.325546510930218691e-01
6.564126228190783063e-01 7.325746514930299158e-01
6.564378936311782153e-01 7.325946518930378515e-01
6.564631645497566170e-01 7.326146522930458982e-01
6.564884355748035194e-01 7.326346526930539449e-01
6.565137067063080423e-01 7.326546530930618806e-01
6.565389779442564189e-01 7.326746534930699273e-01
6.565642492886389903e-01 7.326946538930778630e-01
6.565895207394440991e-01 7.327146542930859097e-01
6.566147922966570905e-01 7.327346546930938453e-01
6.566400639602709699e-01 7.327546550931018920e-01
6.566653357302710825e-01 7.327746554931099388e-01
6.566906076066449938e-01 7.327946558931178744e-01
6.567158795893837109e-01 7.328146562931259211e-01
6.567411516784741332e-01 7.328346566931338568e-01
6.567664238739040483e-01 7.328546570931419035e-01
6.567916961756642413e-01 7.328746574931499502e-01
6.568169685837403904e-01 7.328946578931578859e-01
6.568422410981210602e-01 7.329146582931659326e-01
6.568675137187975910e-01 7.329346586931738683e-01
6.568927864457547727e-01 7.329546590931819150e-01
6.569180592789823914e-01 7.329746594931898507e-01
6.569433322184692337e-01 7.329946598931978974e-01
6.569686052642029761e-01 7.330146602932059441e-01
6.569938784161712952e-01 7.330346606932138798e-01
6.570191516743654203e-01 7.330546610932219265e-01
6.570444250387696972e-01 7.330746614932298622e-01
6.570696985093761322e-01 7.330946618932379089e-01
6.570949720861707366e-01 7.331146622932458445e-01
6.571202457691424081e-01 7.331346626932538912e-01
6.571455195582811548e-01 7.331546630932619379e-01
6.571707934535726547e-01 7.331746634932698736e-01
6.571960674550071380e-01 7.331946638932779203e-01
6.572213415625728361e-01 7.332146642932858560e-01
6.572466157762569816e-01 7.332346646932939027e-01
6.572718900960483612e-01 7.332546650933019494e-01
6.572971645219370940e-01 7.332746654933098851e-01
6.573224390539087469e-01 7.332946658933179318e-01
6.573477136919537722e-01 7.333146662933258675e-01
6.573729884360597353e-01 7.333346666933339142e-01
6.573982632862142017e-01 7.333546670933418499e-01
6.574235382424081786e-01 7.333746674933498966e-01
6.574488133046277882e-01 7.333946678933579433e-01
6.574740884728603740e-01 7.334146682933658790e-01
6.574993637470974983e-01 7.334346686933739257e-01
6.575246391273255053e-01 7.334546690933818613e-01
6.575499146135326267e-01 7.334746694933899080e-01
6.575751902057090925e-01 7.334946698933979548e-01
6.576004659038414690e-01 7.335146702934058904e-01
6.576257417079182099e-01 7.335346706934139371e-01
6.576510176179288791e-01 7.335546710934218728e-01
6.576762936338607091e-01 7.335746714934299195e-01
6.577015697557020424e-01 7.335946718934378552e-01
6.577268459834428871e-01 7.336146722934459019e-01
6.577521223170695874e-01 7.336346726934539486e-01
6.577773987565712632e-01 7.336546730934618843e-01
6.578026753019371453e-01 7.336746734934699310e-01
6.578279519531533559e-01 7.336946738934778667e-01
6.578532287102119014e-01 7.337146742934859134e-01
6.578785055730979048e-01 7.337346746934938491e-01
6.579037825418009300e-01 7.337546750935018958e-01
6.579290596163103189e-01 7.337746754935099425e-01
6.579543367966128598e-01 7.337946758935178782e-01
6.579796140826976725e-01 7.338146762935259249e-01
6.580048914745538768e-01 7.338346766935338605e-01
6.580301689721679281e-01 7.338546770935419072e-01
6.580554465755299454e-01 7.338746774935499539e-01
6.580807242846282712e-01 7.338946778935578896e-01
6.581060020994502491e-01 7.339146782935659363e-01
6.581312800199846658e-01 7.339346786935738720e-01
6.581565580462208631e-01 7.339546790935819187e-01
6.581818361781445192e-01 7.339746794935898544e-01
6.582071144157479736e-01 7.339946798935979011e-01
6.582323927590176815e-01 7.340146802936059478e-01
6.582576712079400982e-01 7.340346806936138835e-01
6.582829497625070081e-01 7.340546810936219302e-01
6.583082284227049774e-01 7.340746814936298659e-01
6.583335071885223488e-01 7.340946818936379126e-01
6.583587860599485753e-01 7.341146822936459593e-01
6.583840650369706671e-01 7.341346826936538950e-01
6.584093441195779661e-01 7.341546830936619417e-01
6.584346233077595922e-01 7.341746834936698773e-01
6.584599026015018897e-01 7.341946838936779240e-01
6.584851820007947554e-01 7.342146842936858597e-01
6.585104615056269761e-01 7.342346846936939064e-01
6.585357411159851182e-01 7.342546850937019531e-01
6.585610208318586345e-01 7.342746854937098888e-01
6.585863006532369779e-01 7.342946858937179355e-01
6.586115805801061596e-01 7.343146862937258712e-01
6.586368606124571867e-01 7.343346866937339179e-01
6.586621407502778469e-01 7.343546870937419646e-01
6.586874209935537072e-01 7.343746874937499003e-01
6.587127013422776622e-01 7.343946878937579470e-01
6.587379817964348350e-01 7.344146882937658827e-01
6.587632623560145673e-01 7.344346886937739294e-01
6.587885430210070892e-01 7.344546890937818651e-01
6.588138237913977457e-01 7.344746894937899118e-01
6.588391046671756568e-01 7.344946898937979585e-01
6.588643856483318295e-01 7.345146902938058942e-01
6.588896667348514979e-01 7.345346906938139409e-01
6.589149479267246701e-01 7.345546910938218765e-01
6.589402292239396886e-01 7.345746914938299232e-01
6.589655106264837858e-01 7.345946918938378589e-01
6.589907921343480801e-01 7.346146922938459056e-01
6.590160737475185826e-01 7.346346926938539523e-01
6.590413554659830808e-01 7.346546930938618880e-01
6.590666372897331371e-01 7.346746934938699347e-01
6.590919192187543185e-01 7.346946938938778704e-01
6.591172012530359670e-01 7.347146942938859171e-01
6.591424833925679794e-01 7.347346946938939638e-01
6.591677656373359229e-01 7.347546950939018995e-01
6.591930479873302495e-01 7.347746954939099462e-01
6.592183304425391910e-01 7.347946958939178819e-01
6.592436130029504238e-01 7.348146962939259286e-01
6.592688956685527346e-01 7.348346966939338643e-01
6.592941784393357985e-01 7.348546970939419110e-01
6.593194613152854044e-01 7.348746974939499577e-01
6.593447442963914495e-01 7.348946978939578933e-01
6.593700273826436087e-01 7.349146982939659400e-01
6.593953105740268938e-01 7.349346986939738757e-01
6.594205938705341996e-01 7.349546990939819224e-01
6.594458772721512041e-01 7.349746994939899691e-01
6.594711607788653618e-01 7.349946998939979048e-01
6.594964443906677909e-01 7.350147002940059515e-01
6.595217281075456128e-01 7.350347006940138872e-01
6.595470119294863931e-01 7.350547010940219339e-01
6.595722958564811389e-01 7.350747014940298696e-01
6.595975798885154173e-01 7.350947018940379163e-01
6.596228640255791253e-01 7.351147022940459630e-01
6.596481482676610497e-01 7.351347026940538987e-01
6.596734326147480898e-01 7.351547030940619454e-01
6.596987170668299205e-01 7.351747034940698811e-01
6.597240016238956617e-01 7.351947038940779278e-01
6.597492862859314355e-01 7.352147042940858634e-01
6.597745710529283603e-01 7.352347046940939101e-01
6.597998559248732242e-01 7.352547050941019569e-01
6.598251409017532598e-01 7.352747054941098925e-01
6.598504259835603625e-01 7.352947058941179392e-01
6.598757111702803213e-01 7.353147062941258749e-01
6.599009964619024782e-01 7.353347066941339216e-01
6.599262818584153978e-01 7.353547070941419683e-01
6.599515673598072008e-01 7.353747074941499040e-01
6.599768529660654526e-01 7.353947078941579507e-01
6.600021386771814935e-01 7.354147082941658864e-01
6.600274244931406686e-01 7.354347086941739331e-01
6.600527104139322088e-01 7.354547090941818688e-01
6.600779964395457888e-01 7.354747094941899155e-01
6.601032825699685302e-01 7.354947098941979622e-01
6.601285688051894418e-01 7.355147102942058979e-01
6.601538551451973103e-01 7.355347106942139446e-01
6.601791415899792570e-01 7.355547110942218803e-01
6.602044281395255121e-01 7.355747114942299270e-01
6.602297147938241961e-01 7.355947118942379737e-01
6.602550015528615424e-01 7.356147122942459093e-01
6.602802884166293351e-01 7.356347126942539560e-01
6.603055753851136966e-01 7.356547130942618917e-01
6.603308624583036357e-01 7.356747134942699384e-01
6.603561496361889382e-01 7.356947138942778741e-01
6.603814369187553934e-01 7.357147142942859208e-01
6.604067243059936754e-01 7.357347146942939675e-01
6.604320117978924598e-01 7.357547150943019032e-01
6.604572993944382020e-01 7.357747154943099499e-01
6.604825870956206879e-01 7.357947158943178856e-01
6.605078749014282602e-01 7.358147162943259323e-01
6.605331628118487064e-01 7.358347166943338680e-01
6.605584508268719235e-01 7.358547170943419147e-01
6.605837389464852549e-01 7.358747174943499614e-01
6.606090271706765993e-01 7.358947178943578971e-01
6.606343154994361866e-01 7.359147182943659438e-01
6.606596039327516934e-01 7.359347186943738794e-01
6.606848924706104631e-01 7.359547190943819261e-01
6.607101811130028368e-01 7.359747194943899729e-01
6.607354698599161580e-01 7.359947198943979085e-01
6.607607587113386582e-01 7.360147202944059552e-01
6.607860476672604566e-01 7.360347206944138909e-01
6.608113367276680084e-01 7.360547210944219376e-01
6.608366258925504333e-01 7.360747214944298733e-01
6.608619151618974064e-01 7.360947218944379200e-01
6.608872045356952718e-01 7.361147222944459667e-01
6.609124940139339266e-01 7.361347226944539024e-01
6.609377835966022685e-01 7.361547230944619491e-01
6.609630732836859757e-01 7.361747234944698848e-01
6.609883630751776096e-01 7.361947238944779315e-01
6.610136529710641806e-01 7.362147242944859782e-01
6.610389429713310339e-01 7.362347246944939139e-01
6.610642330759716190e-01 7.362547250945019606e-01
6.610895232849709480e-01 7.362747254945098963e-01
6.611148135983181406e-01 7.362947258945179430e-01
6.611401040160036491e-01 7.363147262945258786e-01
6.611653945380130404e-01 7.363347266945339253e-01
6.611906851643367666e-01 7.363547270945419720e-01
6.612159758949628374e-01 7.363747274945499077e-01
6.612412667298790403e-01 7.363947278945579544e-01
6.612665576690751612e-01 7.364147282945658901e-01
6.612918487125393208e-01 7.364347286945739368e-01
6.613171398602578632e-01 7.364547290945818725e-01
6.613424311122227950e-01 7.364747294945899192e-01
6.613677224684204603e-01 7.364947298945979659e-01
6.613930139288387577e-01 7.365147302946059016e-01
6.614183054934683614e-01 7.365347306946139483e-01
6.614435971622960597e-01 7.365547310946218840e-01
6.614688889353104173e-01 7.365747314946299307e-01
6.614941808125021083e-01 7.365947318946379774e-01
6.615194727938561448e-01 7.366147322946459131e-01
6.615447648793633117e-01 7.366347326946539598e-01
6.615700570690121740e-01 7.366547330946618954e-01
6.615953493627898530e-01 7.366747334946699421e-01
6.616206417606854684e-01 7.366947338946778778e-01
6.616459342626883622e-01 7.367147342946859245e-01
6.616712268687855447e-01 7.367347346946939712e-01
6.616965195789668019e-01 7.367547350947019069e-01
6.617218123932199214e-01 7.367747354947099536e-01
6.617471053115326907e-01 7.367947358947178893e-01
6.617723983338957838e-01 7.368147362947259360e-01
6.617976914602967664e-01 7.368347366947339827e-01
6.618229846907220937e-01 7.368547370947419184e-01
6.618482780251633280e-01 7.368747374947499651e-01
6.618735714636071465e-01 7.368947378947579008e-01
6.618988650060421142e-01 7.369147382947659475e-01
6.619241586524582388e-01 7.369347386947738832e-01
6.619494524028421978e-01 7.369547390947819299e-01
6.619747462571825558e-01 7.369747394947899766e-01
6.620000402154698760e-01 7.369947398947979122e-01
6.620253342776905026e-01 7.370147402948059590e-01
6.620506284438333333e-01 7.370347406948138946e-01
6.620759227138880432e-01 7.370547410948219413e-01
6.621012170878413094e-01 7.370747414948298770e-01
6.621265115656841393e-01 7.370947418948379237e-01
6.621518061474029881e-01 7.371147422948459704e-01
6.621771008329857544e-01 7.371347426948539061e-01
6.622023956224235564e-01 7.371547430948619528e-01
6.622276905157031823e-01 7.371747434948698885e-01
6.622529855128125309e-01 7.371947438948779352e-01
6.622782806137420542e-01 7.372147442948859819e-01
6.623035758184790955e-01 7.372347446948939176e-01
6.623288711270118867e-01 7.372547450949019643e-01
6.623541665393308797e-01 7.372747454949099000e-01
6.623794620554210866e-01 7.372947458949179467e-01
6.624047576752740696e-01 7.373147462949258824e-01
6.624300533988776163e-01 7.373347466949339291e-01
6.624553492262195142e-01 7.373547470949419758e-01
6.624806451572883281e-01 7.373747474949499114e-01
6.625059411920739549e-01 7.373947478949579581e-01
6.625312373305617397e-01 7.374147482949658938e-01
6.625565335727442440e-01 7.374347486949739405e-01
6.625818299186082561e-01 7.374547490949819872e-01
6.626071263681407864e-01 7.374747494949899229e-01
6.626324229213336192e-01 7.374947498949979696e-01
6.626577195781718777e-01 7.375147502950059053e-01
6.626830163386457917e-01 7.375347506950139520e-01
6.627083132027449253e-01 7.375547510950218877e-01
6.627336101704554006e-01 7.375747514950299344e-01
6.627589072417663374e-01 7.375947518950379811e-01
6.627842044166684099e-01 7.376147522950459168e-01
6.628095016951475182e-01 7.376347526950539635e-01
6.628347990771935594e-01 7.376547530950618992e-01
6.628600965627954311e-01 7.376747534950699459e-01
6.628853941519391446e-01 7.376947538950778815e-01
6.629106918446164842e-01 7.377147542950859282e-01
6.629359896408149044e-01 7.377347546950939750e-01
6.629612875405209715e-01 7.377547550951019106e-01
6.629865855437261368e-01 7.377747554951099573e-01
6.630118836504172997e-01 7.377947558951178930e-01
6.630371818605834688e-01 7.378147562951259397e-01
6.630624801742133201e-01 7.378347566951339864e-01
6.630877785912948630e-01 7.378547570951419221e-01
6.631130771118164402e-01 7.378747574951499688e-01
6.631383757357680597e-01 7.378947578951579045e-01
6.631636744631367320e-01 7.379147582951659512e-01
6.631889732939110216e-01 7.379347586951738869e-01
6.632142722280810476e-01 7.379547590951819336e-01
6.632395712656325992e-01 7.379747594951899803e-01
6.632648704065565726e-01 7.379947598951979160e-01
6.632901696508419764e-01 7.380147602952059627e-01
6.633154689984739338e-01 7.380347606952138984e-01
6.633407684494448953e-01 7.380547610952219451e-01
6.633660680037419821e-01 7.380747614952299918e-01
6.633913676613516497e-01 7.380947618952379274e-01
6.634166674222664595e-01 7.381147622952459741e-01
6.634419672864714235e-01 7.381347626952539098e-01
6.634672672539565497e-01 7.381547630952619565e-01
6.634925673247115130e-01 7.381747634952698922e-01
6.635178674987224356e-01 7.381947638952779389e-01
6.635431677759788816e-01 7.382147642952859856e-01
6.635684681564710807e-01 7.382347646952939213e-01
6.635937686401843782e-01 7.382547650953019680e-01
6.636190692271096703e-01 7.382747654953099037e-01
6.636443699172355215e-01 7.382947658953179504e-01
6.636696707105483872e-01 7.383147662953258861e-01
6.636949716070390526e-01 7.383347666953339328e-01
6.637202726066963043e-01 7.383547670953419795e-01
6.637455737095055985e-01 7.383747674953499152e-01
6.637708749154589416e-01 7.383947678953579619e-01
6.637961762245435660e-01 7.384147682953658975e-01
6.638214776367468151e-01 7.384347686953739442e-01
6.638467791520603623e-01 7.384547690953819910e-01
6.638720807704695526e-01 7.384747694953899266e-01
6.638973824919639499e-01 7.384947698953979733e-01
6.639226843165330072e-01 7.385147702954059090e-01
6.639479862441646230e-01 7.385347706954139557e-01
6.639732882748470288e-01 7.385547710954218914e-01
6.639985904085694557e-01 7.385747714954299381e-01
6.640238926453198021e-01 7.385947718954379848e-01
6.640491949850869657e-01 7.386147722954459205e-01
6.640744974278601775e-01 7.386347726954539672e-01
6.640997999736254487e-01 7.386547730954619029e-01
6.641251026223753406e-01 7.386747734954699496e-01
6.641504053740961977e-01 7.386947738954779963e-01
6.641757082287749192e-01 7.387147742954859320e-01
6.642010111864039557e-01 7.387347746954939787e-01
6.642263142469684301e-01 7.387547750955019144e-01
6.642516174104583504e-01 7.387747754955099611e-01
6.642769206768635026e-01 7.387947758955178967e-01
6.643022240461693428e-01 7.388147762955259434e-01
6.643275275183667672e-01 7.388347766955339901e-01
6.643528310934450065e-01 7.388547770955419258e-01
6.643781347713899610e-01 7.388747774955499725e-01
6.644034385521918606e-01 7.388947778955579082e-01
6.644287424358402694e-01 7.389147782955659549e-01
6.644540464223206433e-01 7.389347786955738906e-01
6.644793505116254329e-01 7.389547790955819373e-01
6.645046547037409823e-01 7.389747794955899840e-01
6.645299589986549682e-01 7.389947798955979197e-01
6.645552633963585087e-01 7.390147802956059664e-01
6.645805678968382812e-01 7.390347806956139021e-01
6.646058725000826284e-01 7.390547810956219488e-01
6.646311772060823353e-01 7.390747814956299955e-01
6.646564820148238573e-01 7.390947818956379312e-01
6.646817869262965361e-01 7.391147822956459779e-01
6.647070919404894918e-01 7.391347826956539135e-01
6.647323970573902896e-01 7.391547830956619602e-01
6.647577022769876054e-01 7.391747834956698959e-01
6.647830075992712251e-01 7.391947838956779426e-01
6.648083130242273819e-01 7.392147842956859893e-01
6.648336185518468611e-01 7.392347846956939250e-01
6.648589241821185603e-01 7.392547850957019717e-01
6.648842299150283797e-01 7.392747854957099074e-01
6.649095357505677706e-01 7.392947858957179541e-01
6.649348416887240765e-01 7.393147862957260008e-01
6.649601477294845298e-01 7.393347866957339365e-01
6.649854538728410258e-01 7.393547870957419832e-01
6.650107601187793538e-01 7.393747874957499189e-01
6.650360664672881894e-01 7.393947878957579656e-01
6.650613729183590950e-01 7.394147882957659013e-01
6.650866794719761943e-01 7.394347886957739480e-01
6.651119861281311607e-01 7.394547890957819947e-01
6.651372928868125589e-01 7.394747894957899303e-01
6.651625997480078434e-01 7.394947898957979771e-01
6.651879067117055788e-01 7.395147902958059127e-01
6.652132137778954402e-01 7.395347906958139594e-01
6.652385209465643268e-01 7.395547910958220061e-01
6.652638282177023576e-01 7.395747914958299418e-01
6.652891355912985416e-01 7.395947918958379885e-01
6.653144430673387788e-01 7.396147922958459242e-01
6.653397506458149646e-01 7.396347926958539709e-01
6.653650583267132212e-01 7.396547930958619066e-01
6.653903661100232236e-01 7.396747934958699533e-01
6.654156739957346467e-01 7.396947938958780000e-01
6.654409819838342788e-01 7.397147942958859357e-01
6.654662900743106846e-01 7.397347946958939824e-01
6.654915982671538721e-01 7.397547950959019181e-01
6.655169065623512958e-01 7.397747954959099648e-01
6.655422149598926307e-01 7.397947958959179005e-01
6.655675234597656642e-01 7.398147962959259472e-01
6.655928320619580729e-01 7.398347966959339939e-01
6.656181407664604199e-01 7.398547970959419295e-01
6.656434495732607148e-01 7.398747974959499762e-01
6.656687584823465231e-01 7.398947978959579119e-01
6.656940674937081859e-01 7.399147982959659586e-01
6.657193766073331576e-01 7.399347986959740053e-01
6.657446858232087816e-01 7.399547990959819410e-01
6.657699951413267314e-01 7.399747994959899877e-01
6.657953045616737953e-01 7.399947998959979234e-01
6.658206140842384269e-01 7.400148002960059701e-01
6.658459237090100791e-01 7.400348006960139058e-01
6.658712334359763174e-01 7.400548010960219525e-01
6.658965432651264837e-01 7.400748014960299992e-01
6.659218531964496979e-01 7.400948018960379349e-01
6.659471632299333033e-01 7.401148022960459816e-01
6.659724733655664197e-01 7.401348026960539173e-01
6.659977836033389442e-01 7.401548030960619640e-01
6.660230939432368880e-01 7.401748034960700107e-01
6.660484043852511471e-01 7.401948038960779463e-01
6.660737149293695092e-01 7.402148042960859931e-01
6.660990255755790956e-01 7.402348046960939287e-01
6.661243363238722459e-01 7.402548050961019754e-01
